course_id,course_name,teacher,credits,course_type,course_category,domain,campus,time_slot,location,capacity,current_enrolled,current_enrollment_ratio,popularity_level,rush_advice,description,assessment,difficulty,workload,grade_friendly,has_exam,group_work_required,suitable_for,tags,screenshot_note,avg_history_enrollment_ratio
GXK2026374,生物多样性保护案例分析,胡芳怡,1.5,公共选修课,自然科学与工程技术类,自然环境,南校区,周三第9-10节,综合楼C101,155,150,0.9677,3,建议第一轮优先选择,生物多样性保护案例分析关注自然科学、生态环境与现实生活之间的联系，适合希望拓展科学素养的学生。,平时作业30%;案例分析40%;期末报告30%,中,中,中,0,0,适合对自然环境感兴趣、希望通过公共选修课拓展知识面的学生。,自然科学;环境;案例分析;报告;自然科学与工程技术类;公共选修课,,0.9578
GXK2026375,知识产权与创新保护案例分析,谢欣博,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,西校区,周四第7-8节,人文楼204,80,30,0.375,0,选上概率较高，可作为保底课程,知识产权与创新保护案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.3644
GXK2026376,生态文明与绿色发展案例分析,吴华涵,1.5,公共选修课,人文与社会科学类,人文与社会科学类,南校区,周五第3-4节,理科楼308,70,49,0.7,1,选上概率相对稳定,生态文明与绿色发展案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.6868
GXK2026377,劳动权益与职场法律案例分析,林楠航,1.5,公共选修课,人文与社会科学类,人文与社会科学类,南校区,周六第1-2节,艺术楼102,100,70,0.7,1,选上概率相对稳定,劳动权益与职场法律案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.6898
GXK2026378,水资源保护与利用案例分析,朱雅,1.5,公共选修课,自然科学与工程技术类,自然环境,南校区,周一第9-10节,教学楼A203,100,26,0.26,0,选上概率较高，可作为保底课程,水资源保护与利用案例分析关注自然科学、生态环境与现实生活之间的联系，适合希望拓展科学素养的学生。,平时作业30%;案例分析40%;期末报告30%,中,中,中,0,0,适合对自然环境感兴趣、希望通过公共选修课拓展知识面的学生。,自然科学;环境;案例分析;报告;自然科学与工程技术类;公共选修课,,0.2574
GXK2026379,中国音乐文化案例分析,朱雅敏,1.5,公共选修课,人文与社会科学类,人文艺术,南校区,周二第5-6节,教学楼B305,170,95,0.5588,1,选上概率相对稳定,中国音乐文化案例分析以艺术、人文或文化赏析为核心，帮助学生拓展审美视野和文化理解能力。,课堂参与30%;赏析报告40%;期末作品或论文30%;无闭卷考试,低,中,中高,0,0,适合对人文艺术感兴趣、希望通过公共选修课拓展知识面的学生。,人文;艺术;赏析;论文;无闭卷考试;人文与社会科学类;公共选修课,,0.5482
GXK2026380,气候变化与人类未来案例分析,郭佳娜,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,西校区,周三第9-10节,综合楼C101,50,41,0.82,2,有一定竞争，建议提前加入备选,气候变化与人类未来案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.8055
GXK2026381,世界电影赏析案例分析,杨芳佳,1.5,公共选修课,人文与社会科学类,人文与社会科学类,南校区,周四第7-8节,人文楼204,155,110,0.7097,1,选上概率相对稳定,世界电影赏析案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.6982
GXK2026382,地球科学导论案例分析,朱强宁,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,主校区,周五第3-4节,理科楼308,40,41,1.025,4,非常热门，选课阶段需要优先抢课,地球科学导论案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,1,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,1.0028
GXK2026383,动画艺术与叙事案例分析,张磊明,1.5,公共选修课,人文与社会科学类,人文与社会科学类,主校区,周六第1-2节,艺术楼102,70,26,0.3714,0,选上概率较高，可作为保底课程,动画艺术与叙事案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.3633
GXK2026384,灾害风险与应急管理案例分析,陈伟博,1.5,公共选修课,人文与社会科学类,人文与社会科学类,东校区,周一第9-10节,教学楼A203,170,155,0.9118,2,有一定竞争，建议提前加入备选,灾害风险与应急管理案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.9022
GXK2026385,现代设计美学案例分析,唐雪明,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,主校区,周二第5-6节,教学楼B305,70,62,0.8857,2,有一定竞争，建议提前加入备选,现代设计美学案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.8733
GXK2026386,地图阅读与空间思维案例分析,梁卓航,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,东校区,周三第9-10节,综合楼C101,170,143,0.8412,2,有一定竞争，建议提前加入备选,地图阅读与空间思维案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.8297
GXK2026387,博物馆与文化遗产案例分析,朱涵然,1.5,公共选修课,人文与社会科学类,人文艺术,主校区,周四第7-8节,人文楼204,120,77,0.6417,1,选上概率相对稳定,博物馆与文化遗产案例分析以艺术、人文或文化赏析为核心，帮助学生拓展审美视野和文化理解能力。,课堂参与30%;赏析报告40%;期末作品或论文30%;无闭卷考试,低,中,中高,0,0,适合对人文艺术感兴趣、希望通过公共选修课拓展知识面的学生。,人文;艺术;赏析;论文;无闭卷考试;人文与社会科学类;公共选修课,,0.631
GXK2026388,旅游地理与区域文化案例分析,董泽洋,1.5,公共选修课,人文与社会科学类,人文艺术,西校区,周五第3-4节,理科楼308,40,11,0.275,0,选上概率较高，可作为保底课程,旅游地理与区域文化案例分析以艺术、人文或文化赏析为核心，帮助学生拓展审美视野和文化理解能力。,课堂参与30%;赏析报告40%;期末作品或论文30%;无闭卷考试,低,中,中高,0,0,适合对人文艺术感兴趣、希望通过公共选修课拓展知识面的学生。,人文;艺术;赏析;论文;无闭卷考试;人文与社会科学类;公共选修课,,0.2709
GXK2026389,书法基础与审美案例分析,林青航,1.5,公共选修课,人文与社会科学类,人文艺术,东校区,周六第1-2节,艺术楼102,50,36,0.72,1,选上概率相对稳定,书法基础与审美案例分析以艺术、人文或文化赏析为核心，帮助学生拓展审美视野和文化理解能力。,课堂参与30%;赏析报告40%;期末作品或论文30%;无闭卷考试,低,中,中高,0,0,适合对人文艺术感兴趣、希望通过公共选修课拓展知识面的学生。,人文;艺术;赏析;论文;无闭卷考试;人文与社会科学类;公共选修课,,0.713
GXK2026390,建筑结构与城市安全案例分析,萧博怡,1.5,公共选修课,自然科学与工程技术类,人文艺术,主校区,周一第9-10节,教学楼A203,30,20,0.6667,1,选上概率相对稳定,建筑结构与城市安全案例分析以艺术、人文或文化赏析为核心，帮助学生拓展审美视野和文化理解能力。,课堂参与30%;赏析报告40%;期末作品或论文30%;无闭卷考试,低,中,中高,0,0,适合对人文艺术感兴趣、希望通过公共选修课拓展知识面的学生。,人文;艺术;赏析;论文;无闭卷考试;自然科学与工程技术类;公共选修课,,0.6607
GXK2026391,合唱艺术实践案例分析,于静佳,1.5,公共选修课,人文与社会科学类,人文与社会科学类,主校区,周二第5-6节,教学楼B305,30,19,0.6333,1,选上概率相对稳定,合唱艺术实践案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.6167
GXK2026392,园林植物与景观设计案例分析,梁芳卓,1.5,公共选修课,自然科学与工程技术类,人文艺术,东校区,周三第9-10节,综合楼C101,200,197,0.985,3,建议第一轮优先选择,园林植物与景观设计案例分析以艺术、人文或文化赏析为核心，帮助学生拓展审美视野和文化理解能力。,课堂参与30%;赏析报告40%;期末作品或论文30%;无闭卷考试,低,中,中高,0,0,适合对人文艺术感兴趣、希望通过公共选修课拓展知识面的学生。,人文;艺术;赏析;论文;无闭卷考试;自然科学与工程技术类;公共选修课,,0.975
GXK2026393,普通话表达训练案例分析,谢泽涵,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,南校区,周四第7-8节,人文楼204,40,19,0.475,0,选上概率较高，可作为保底课程,普通话表达训练案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.4624
GXK2026394,供应链管理模拟案例分析,于敏欣,1.5,公共选修课,人文与社会科学类,工程技术,西校区,周五第3-4节,理科楼308,60,41,0.6833,1,选上概率相对稳定,供应链管理模拟案例分析介绍工程技术、产业发展或管理决策中的基础概念，适合对科技应用和产业趋势感兴趣的学生。,平时作业30%;案例作业30%;期末报告40%,中,中,中,0,0,适合对工程技术感兴趣、希望通过公共选修课拓展知识面的学生。,工程技术;产业;案例;报告;人文与社会科学类;公共选修课,,0.6739
GXK2026395,大学生压力管理案例分析,韩楠磊,1.5,公共选修课,人文与社会科学类,人文与社会科学类,主校区,周六第1-2节,艺术楼102,155,129,0.8323,2,有一定竞争，建议提前加入备选,大学生压力管理案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.8244
GXK2026396,项目管理基础案例分析,孙青然,1.5,公共选修课,人文与社会科学类,人文与社会科学类,南校区,周一第9-10节,教学楼A203,30,30,1.0,4,非常热门，选课阶段需要优先抢课,项目管理基础案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.9889
GXK2026397,亲密关系与沟通案例分析,吴雪伟,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,东校区,周二第5-6节,教学楼B305,120,80,0.6667,1,选上概率相对稳定,亲密关系与沟通案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.6547
GXK2026398,质量管理与生活实践案例分析,谢宇泽,1.5,公共选修课,人文与社会科学类,人文与社会科学类,南校区,周三第9-10节,综合楼C101,100,82,0.82,2,有一定竞争，建议提前加入备选,质量管理与生活实践案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.8096
GXK2026399,积极情绪训练案例分析,王楠卓,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,西校区,周四第7-8节,人文楼204,50,51,1.02,4,非常热门，选课阶段需要优先抢课,积极情绪训练案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,1,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,1.0059
GXK2026400,证券投资基础案例分析,萧卓泽,1.5,公共选修课,人文与社会科学类,社会实务,西校区,周五第3-4节,理科楼308,70,54,0.7714,1,选上概率相对稳定,证券投资基础案例分析面向社会生活、法律金融或表达沟通场景，强调知识理解与实际案例分析。,课堂参与30%;案例分析30%;期末论文或展示40%,中,中,中,0,0,适合对社会实务感兴趣、希望通过公共选修课拓展知识面的学生。,社会科学;案例分析;展示;实用;人文与社会科学类;公共选修课,,0.761
GXK2026401,生涯规划与自我探索案例分析,李泽楠,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,南校区,周六第1-2节,艺术楼102,120,86,0.7167,1,选上概率相对稳定,生涯规划与自我探索案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.7089
GXK2026402,金融科技导论案例分析,朱怡磊,1.5,公共选修课,人文与社会科学类,人文与社会科学类,南校区,周一第9-10节,教学楼A203,50,49,0.98,3,建议第一轮优先选择,金融科技导论案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.9694
GXK2026403,职业形象与商务礼仪案例分析,胡涵宁,1.5,公共选修课,人文与社会科学类,人文与社会科学类,东校区,周二第5-6节,教学楼B305,50,46,0.92,2,有一定竞争，建议提前加入备选,职业形象与商务礼仪案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.9098
GXK2026404,数据可视化入门案例分析,郑明航,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,南校区,周三第9-10节,综合楼C101,100,53,0.53,1,选上概率相对稳定,数据可视化入门案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.5203
GXK2026405,统计思维与社会调查案例分析,于航欣,1.5,公共选修课,人文与社会科学类,人文与社会科学类,主校区,周四第7-8节,人文楼204,50,31,0.62,1,选上概率相对稳定,统计思维与社会调查案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.6098
GXK2026406,公益创业与社会创新案例分析,高宁伟,1.5,公共选修课,人文与社会科学类,人文与社会科学类,主校区,周五第3-4节,理科楼308,150,124,0.8267,2,有一定竞争，建议提前加入备选,公益创业与社会创新案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,1,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.8168
GXK2026407,科学实验设计案例分析,唐伟卓,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,东校区,周六第1-2节,艺术楼102,40,10,0.25,0,选上概率较高，可作为保底课程,科学实验设计案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.2593
GXK2026408,消费者行为心理学案例分析,徐洋佳,1.5,公共选修课,人文与社会科学类,心理成长,东校区,周一第9-10节,教学楼A203,120,43,0.3583,0,选上概率较高，可作为保底课程,消费者行为心理学案例分析围绕大学生心理、亲密关系和自我成长展开，适合关注情绪管理、人际关系与个人发展的学生。,平时参与40%;课程小论文40%;课堂互动20%;无闭卷考试,低,低,高,0,0,适合对心理成长感兴趣、希望通过公共选修课拓展知识面的学生。,心理;成长;无闭卷考试;给分友好;讨论;人文与社会科学类;公共选修课,,0.3463
GXK2026409,科学传播与公众理解案例分析,徐雪然,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,主校区,周二第5-6节,教学楼B305,160,158,0.9875,3,建议第一轮优先选择,科学传播与公众理解案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.9775
GXK2026410,互联网商业模式赏析案例分析,陈楠琪,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,西校区,周三第9-10节,综合楼C101,60,39,0.65,1,选上概率相对稳定,互联网商业模式赏析案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.6388
GXK2026411,天文学与宇宙探索案例分析,萧伟洋,1.5,公共选修课,人文与社会科学类,人文与社会科学类,东校区,周四第7-8节,人文楼204,70,44,0.6286,1,选上概率相对稳定,天文学与宇宙探索案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.6174
GXK2026412,个人理财基础案例分析,郑晨琪,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,东校区,周五第3-4节,理科楼308,150,48,0.32,0,选上概率较高，可作为保底课程,个人理财基础案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.3115
GXK2026413,海洋科学导论案例分析,朱敏琪,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,主校区,周六第1-2节,艺术楼102,80,80,1.0,4,非常热门，选课阶段需要优先抢课,海洋科学导论案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.9884
GXK2026414,宏观经济与日常决策案例分析,徐佳娜,1.5,公共选修课,人文与社会科学类,人文与社会科学类,主校区,周一第9-10节,教学楼A203,160,158,0.9875,3,建议第一轮优先选择,宏观经济与日常决策案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.9768
GXK2026415,环境监测技术案例分析,冯卓越,1.5,公共选修课,自然科学与工程技术类,自然环境,南校区,周二第5-6节,教学楼B305,120,104,0.8667,2,有一定竞争，建议提前加入备选,环境监测技术案例分析关注自然科学、生态环境与现实生活之间的联系，适合希望拓展科学素养的学生。,平时作业30%;案例分析40%;期末报告30%,中,中,中,0,0,适合对自然环境感兴趣、希望通过公共选修课拓展知识面的学生。,自然科学;环境;案例分析;报告;自然科学与工程技术类;公共选修课,,0.8588
GXK2026416,演讲表达与舞台呈现案例分析,冯然博,1.5,公共选修课,人文与社会科学类,社会实务,南校区,周三第9-10节,综合楼C101,150,97,0.6467,1,选上概率相对稳定,演讲表达与舞台呈现案例分析面向社会生活、法律金融或表达沟通场景，强调知识理解与实际案例分析。,课堂参与30%;案例分析30%;期末论文或展示40%,中,中,中,0,0,适合对社会实务感兴趣、希望通过公共选修课拓展知识面的学生。,社会科学;案例分析;展示;实用;人文与社会科学类;公共选修课,,0.6371
GXK2026417,健康大数据与公共卫生案例分析,唐强欣,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,主校区,周四第7-8节,人文楼204,40,22,0.55,1,选上概率相对稳定,健康大数据与公共卫生案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.5426
GXK2026418,中国传统节日文化实践,周涵琪,1.5,公共选修课,人文与社会科学类,人文艺术,南校区,周五第3-4节,理科楼308,100,58,0.58,1,选上概率相对稳定,中国传统节日文化实践以艺术、人文或文化赏析为核心，帮助学生拓展审美视野和文化理解能力。,课堂参与30%;赏析报告40%;期末作品或论文30%;无闭卷考试,低,中,中高,0,0,适合对人文艺术感兴趣、希望通过公共选修课拓展知识面的学生。,人文;艺术;赏析;论文;无闭卷考试;人文与社会科学类;公共选修课,,0.5684
GXK2026419,人工智能通识实践,谢楠磊,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,南校区,周六第1-2节,艺术楼102,155,117,0.7548,1,选上概率相对稳定,人工智能通识实践是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.7435
GXK2026420,唐诗宋词与现代生活实践,唐芳然,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,南校区,周一第9-10节,教学楼A203,100,100,1.0,4,非常热门，选课阶段需要优先抢课,唐诗宋词与现代生活实践是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.9899
GXK2026421,机器学习入门实践,马欣泽,1.5,公共选修课,自然科学与工程技术类,工程技术,主校区,周二第5-6节,教学楼B305,80,83,1.0375,4,非常热门，选课阶段需要优先抢课,机器学习入门实践介绍工程技术、产业发展或管理决策中的基础概念，适合对科技应用和产业趋势感兴趣的学生。,平时作业30%;案例作业30%;期末报告40%,中高,中高,中,0,0,适合对工程技术感兴趣、希望通过公共选修课拓展知识面的学生。,工程技术;产业;案例;报告;自然科学与工程技术类;公共选修课,,1.0279
GXK2026422,中国古代礼仪文明实践,吴源宇,1.5,公共选修课,人文与社会科学类,人文与社会科学类,西校区,周三第9-10节,综合楼C101,30,10,0.3333,0,选上概率较高，可作为保底课程,中国古代礼仪文明实践是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.3311
GXK2026423,Python数据分析基础实践,郭琪芳,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,东校区,周四第7-8节,人文楼204,160,77,0.4813,0,选上概率较高，可作为保底课程,Python数据分析基础实践是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.4714
GXK2026424,世界文明交流史实践,罗航敏,1.5,公共选修课,人文与社会科学类,人文与社会科学类,南校区,周五第3-4节,理科楼308,120,47,0.3917,0,选上概率较高，可作为保底课程,世界文明交流史实践是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.3819
GXK2026425,大数据与社会治理实践,马泽,1.5,公共选修课,人文与社会科学类,人文与社会科学类,东校区,周六第1-2节,艺术楼102,30,28,0.9333,2,有一定竞争，建议提前加入备选,大数据与社会治理实践是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.9167
GXK2026426,敦煌艺术导论实践,孙源静,1.5,公共选修课,人文与社会科学类,人文与社会科学类,东校区,周一第9-10节,教学楼A203,40,39,0.975,3,建议第一轮优先选择,敦煌艺术导论实践是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,,0.9714
GXK2026427,区块链技术与应用实践,罗明华,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,东校区,周二第5-6节,教学楼B305,80,82,1.025,4,非常热门，选课阶段需要优先抢课,区块链技术与应用实践是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,1.0125
GXK2026428,非遗文化保护与传播实践,刘楠欣,1.5,公共选修课,人文与社会科学类,人文艺术,南校区,周三第9-10节,综合楼C101,50,52,1.04,4,非常热门，选课阶段需要优先抢课,非遗文化保护与传播实践以艺术、人文或文化赏析为核心，帮助学生拓展审美视野和文化理解能力。,课堂参与30%;赏析报告40%;期末作品或论文30%;无闭卷考试,低,中,中高,0,0,适合对人文艺术感兴趣、希望通过公共选修课拓展知识面的学生。,人文;艺术;赏析;论文;无闭卷考试;人文与社会科学类;公共选修课,,1.025
GXK2026429,云计算与数字生活实践,杨睿雪,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,主校区,周四第7-8节,人文楼204,30,30,1.0,4,非常热门，选课阶段需要优先抢课,云计算与数字生活实践是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,0,0,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,,0.9889
