course_id,course_name,original_course_name,teacher,credits,course_type,course_category,domain,campus,time_slot,location,capacity,current_enrolled,current_enrollment_ratio,popularity_level,rush_advice,grade_limit,major_limit,prerequisite,description,assessment,difficulty,workload,grade_friendly,attendance_required,has_exam,group_work_required,suitable_for,tags,data_source,source_visible_fields,inference_note,screenshot_note,history_2025_limit,history_2025_enrolled,history_2024_limit,history_2024_enrolled,history_2023_limit,history_2023_enrolled,avg_history_enrollment_ratio
GXK2026357,智能制造导论案例分析,智能制造导论案例分析,张宁强,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,东校区,周四第7-8节,人文楼204,155,151,0.9742,热门,建议第一轮优先选择,无限制,无限制,无,智能制造导论案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,自然科学与工程技术类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,145,135,155,154,160,154,0.9623
GXK2026358,短视频文化研究案例分析,短视频文化研究案例分析,王明涵,1.5,公共选修课,人文与社会科学类,人文艺术,东校区,周五第3-4节,理科楼308,80,83,1.0375,爆满,非常热门，选课阶段需要优先抢课,无限制,无限制,无,短视频文化研究案例分析以艺术、人文或文化赏析为核心，帮助学生拓展审美视野和文化理解能力。,课堂参与30%;赏析报告40%;期末作品或论文30%;无闭卷考试,低,中,中高,偶尔,否,否,适合对人文艺术感兴趣、希望通过公共选修课拓展知识面的学生。,人文;艺术;赏析;论文;无闭卷考试;人文与社会科学类;公共选修课,人文与社会科学类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,75,75,70,74,85,87,1.0269
GXK2026359,新能源技术与低碳生活案例分析,新能源技术与低碳生活案例分析,周静佳,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,东校区,周六第1-2节,艺术楼102,70,48,0.6857,正常,选上概率相对稳定,无限制,无限制,无,新能源技术与低碳生活案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,自然科学与工程技术类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,65,42,65,46,80,54,0.6763
GXK2026360,公共关系与沟通技巧案例分析,公共关系与沟通技巧案例分析,宋琪航,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,东校区,周一第9-10节,教学楼A203,200,197,0.985,热门,建议第一轮优先选择,无限制,无限制,无,公共关系与沟通技巧案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,人文与社会科学类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,210,198,195,196,210,205,0.9747
GXK2026361,光伏技术与能源转型案例分析,光伏技术与能源转型案例分析,刘怡卓,1.5,公共选修课,自然科学与工程技术类,工程技术,主校区,周二第5-6节,教学楼B305,50,31,0.62,正常,选上概率相对稳定,无限制,无限制,无,光伏技术与能源转型案例分析介绍工程技术、产业发展或管理决策中的基础概念，适合对科技应用和产业趋势感兴趣的学生。,平时作业30%;案例作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对工程技术感兴趣、希望通过公共选修课拓展知识面的学生。,工程技术;产业;案例;报告;自然科学与工程技术类;公共选修课,自然科学与工程技术类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,40,23,60,38,40,24,0.6028
GXK2026362,大学生领导力训练案例分析,大学生领导力训练案例分析,萧怡敏,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,南校区,周三第9-10节,综合楼C101,170,138,0.8118,正常偏热,有一定竞争，建议提前加入备选,无限制,无限制,无,大学生领导力训练案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,人文与社会科学类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,160,123,160,133,160,128,0.8
GXK2026363,新能源汽车产业观察案例分析,新能源汽车产业观察案例分析,于静青,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,东校区,周四第7-8节,人文楼204,70,43,0.6143,正常,选上概率相对稳定,无限制,无限制,无,新能源汽车产业观察案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,自然科学与工程技术类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,60,34,65,41,60,36,0.5992
GXK2026364,谈判心理学案例分析,谈判心理学案例分析,董欣楠,1.5,公共选修课,人文与社会科学类,心理成长,主校区,周五第3-4节,理科楼308,200,185,0.925,正常偏热,有一定竞争，建议提前加入备选,无限制,无限制,无,谈判心理学案例分析围绕大学生心理、亲密关系和自我成长展开，适合关注情绪管理、人际关系与个人发展的学生。,平时参与40%;课程小论文40%;课堂互动20%;无闭卷考试,低,低,高,偶尔,否,否,适合对心理成长感兴趣、希望通过公共选修课拓展知识面的学生。,心理;成长;无闭卷考试;给分友好;讨论;人文与社会科学类;公共选修课,人文与社会科学类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,190,168,210,198,190,174,0.9143
GXK2026365,材料科学与现代生活案例分析,材料科学与现代生活案例分析,何雅华,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,西校区,周六第1-2节,艺术楼102,70,18,0.2571,冷门,选上概率较高，可作为保底课程,无限制,无限制,无,材料科学与现代生活案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,自然科学与工程技术类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,60,15,80,22,60,15,0.2583
GXK2026366,性别与社会案例分析,性别与社会案例分析,谢华琪,1.5,公共选修课,人文与社会科学类,人文与社会科学类,西校区,周一第9-10节,教学楼A203,70,70,1.0,爆满,非常热门，选课阶段需要优先抢课,无限制,无限制,无,性别与社会案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,人文与社会科学类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,75,72,75,76,65,64,0.986
GXK2026367,食品安全与健康案例分析,食品安全与健康案例分析,李宇雅,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,南校区,周二第5-6节,教学楼B305,200,156,0.78,正常,选上概率相对稳定,无限制,无限制,无,食品安全与健康案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,自然科学与工程技术类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,190,141,200,160,200,154,0.7707
GXK2026368,营养学与体重管理案例分析,营养学与体重管理案例分析,韩宁博,1.5,公共选修课,人文与社会科学类,人文与社会科学类,南校区,周三第9-10节,综合楼C101,100,43,0.43,冷门,选上概率较高，可作为保底课程,无限制,无限制,无,营养学与体重管理案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,自然科学与工程技术类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,110,43,105,47,110,46,0.4189
GXK2026369,城市文化与社区治理案例分析,城市文化与社区治理案例分析,韩泽静,1.5,公共选修课,人文与社会科学类,人文艺术,西校区,周四第7-8节,人文楼204,60,21,0.35,冷门,选上概率较高，可作为保底课程,无限制,无限制,无,城市文化与社区治理案例分析以艺术、人文或文化赏析为核心，帮助学生拓展审美视野和文化理解能力。,课堂参与30%;赏析报告40%;期末作品或论文30%;无闭卷考试,低,中,中高,偶尔,否,否,适合对人文艺术感兴趣、希望通过公共选修课拓展知识面的学生。,人文;艺术;赏析;论文;无闭卷考试;人文与社会科学类;公共选修课,人文与社会科学类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,65,20,65,24,70,24,0.3399
GXK2026370,生命科学前沿案例分析,生命科学前沿案例分析,宋强晨,1.5,公共选修课,自然科学与工程技术类,自然环境,西校区,周五第3-4节,理科楼308,70,69,0.9857,热门,建议第一轮优先选择,无限制,无限制,无,生命科学前沿案例分析关注自然科学、生态环境与现实生活之间的联系，适合希望拓展科学素养的学生。,平时作业30%;案例分析40%;期末报告30%,中,中,中,偶尔,否,否,适合对自然环境感兴趣、希望通过公共选修课拓展知识面的学生。,自然科学;环境;案例分析;报告;自然科学与工程技术类;公共选修课,自然科学与工程技术类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,70,66,80,80,75,73,0.9721
GXK2026371,公共政策入门案例分析,公共政策入门案例分析,李磊青,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,主校区,周六第1-2节,艺术楼102,150,136,0.9067,正常偏热,有一定竞争，建议提前加入备选,无限制,无限制,无,公共政策入门案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,人文与社会科学类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,140,121,140,130,140,126,0.8976
GXK2026372,基因技术与伦理案例分析,基因技术与伦理案例分析,郭明博,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,东校区,周一第9-10节,教学楼A203,200,202,1.01,爆满,非常热门，选课阶段需要优先抢课,无限制,无限制,无,基因技术与伦理案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,自然科学与工程技术类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,190,184,190,196,190,190,1.0
GXK2026373,民法典与日常生活案例分析,民法典与日常生活案例分析,李宇琪,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,主校区,周二第5-6节,教学楼B305,150,62,0.4133,冷门,选上概率较高，可作为保底课程,无限制,无限制,无,民法典与日常生活案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,人文与社会科学类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,160,60,160,69,145,58,0.4021
GXK2026374,生物多样性保护案例分析,生物多样性保护案例分析,胡芳怡,1.5,公共选修课,自然科学与工程技术类,自然环境,南校区,周三第9-10节,综合楼C101,155,150,0.9677,热门,建议第一轮优先选择,无限制,无限制,无,生物多样性保护案例分析关注自然科学、生态环境与现实生活之间的联系，适合希望拓展科学素养的学生。,平时作业30%;案例分析40%;期末报告30%,中,中,中,偶尔,否,否,适合对自然环境感兴趣、希望通过公共选修课拓展知识面的学生。,自然科学;环境;案例分析;报告;自然科学与工程技术类;公共选修课,自然科学与工程技术类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,165,153,160,158,145,139,0.9578
GXK2026375,知识产权与创新保护案例分析,知识产权与创新保护案例分析,谢欣博,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,西校区,周四第7-8节,人文楼204,80,30,0.375,冷门,选上概率较高，可作为保底课程,无限制,无限制,无,知识产权与创新保护案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,人文与社会科学类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,70,23,85,34,85,31,0.3644
GXK2026376,生态文明与绿色发展案例分析,生态文明与绿色发展案例分析,吴华涵,1.5,公共选修课,人文与社会科学类,人文与社会科学类,南校区,周五第3-4节,理科楼308,70,49,0.7,正常,选上概率相对稳定,无限制,无限制,无,生态文明与绿色发展案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,自然科学与工程技术类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,70,46,75,54,60,41,0.6868
GXK2026377,劳动权益与职场法律案例分析,劳动权益与职场法律案例分析,林楠航,1.5,公共选修课,人文与社会科学类,人文与社会科学类,南校区,周六第1-2节,艺术楼102,100,70,0.7,正常,选上概率相对稳定,无限制,无限制,无,劳动权益与职场法律案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,人文与社会科学类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,110,73,100,72,105,72,0.6898
GXK2026378,水资源保护与利用案例分析,水资源保护与利用案例分析,朱雅,1.5,公共选修课,自然科学与工程技术类,自然环境,南校区,周一第9-10节,教学楼A203,100,26,0.26,冷门,选上概率较高，可作为保底课程,无限制,无限制,无,水资源保护与利用案例分析关注自然科学、生态环境与现实生活之间的联系，适合希望拓展科学素养的学生。,平时作业30%;案例分析40%;期末报告30%,中,中,中,偶尔,否,否,适合对自然环境感兴趣、希望通过公共选修课拓展知识面的学生。,自然科学;环境;案例分析;报告;自然科学与工程技术类;公共选修课,自然科学与工程技术类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,90,22,90,25,100,25,0.2574
GXK2026379,中国音乐文化案例分析,中国音乐文化案例分析,朱雅敏,1.5,公共选修课,人文与社会科学类,人文艺术,南校区,周二第5-6节,教学楼B305,170,95,0.5588,正常,选上概率相对稳定,无限制,无限制,无,中国音乐文化案例分析以艺术、人文或文化赏析为核心，帮助学生拓展审美视野和文化理解能力。,课堂参与30%;赏析报告40%;期末作品或论文30%;无闭卷考试,低,中,中高,偶尔,否,否,适合对人文艺术感兴趣、希望通过公共选修课拓展知识面的学生。,人文;艺术;赏析;论文;无闭卷考试;人文与社会科学类;公共选修课,人文与社会科学类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,180,93,170,98,165,91,0.5482
GXK2026380,气候变化与人类未来案例分析,气候变化与人类未来案例分析,郭佳娜,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,西校区,周三第9-10节,综合楼C101,50,41,0.82,正常偏热,有一定竞争，建议提前加入备选,无限制,无限制,无,气候变化与人类未来案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,自然科学与工程技术类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,50,39,55,46,40,32,0.8055
GXK2026381,世界电影赏析案例分析,世界电影赏析案例分析,杨芳佳,1.5,公共选修课,人文与社会科学类,人文与社会科学类,南校区,周四第7-8节,人文楼204,155,110,0.7097,正常,选上概率相对稳定,无限制,无限制,无,世界电影赏析案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,人文与社会科学类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,155,104,150,109,155,108,0.6982
GXK2026382,地球科学导论案例分析,地球科学导论案例分析,朱强宁,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,主校区,周五第3-4节,理科楼308,40,41,1.025,爆满,非常热门，选课阶段需要优先抢课,无限制,无限制,无,地球科学导论案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,自然科学与工程技术类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,40,39,30,31,30,30,1.0028
GXK2026383,动画艺术与叙事案例分析,动画艺术与叙事案例分析,张磊明,1.5,公共选修课,人文与社会科学类,人文与社会科学类,主校区,周六第1-2节,艺术楼102,70,26,0.3714,冷门,选上概率较高，可作为保底课程,无限制,无限制,无,动画艺术与叙事案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,人文与社会科学类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,65,22,65,25,60,22,0.3633
GXK2026384,灾害风险与应急管理案例分析,灾害风险与应急管理案例分析,陈伟博,1.5,公共选修课,人文与社会科学类,人文与社会科学类,东校区,周一第9-10节,教学楼A203,170,155,0.9118,正常偏热,有一定竞争，建议提前加入备选,无限制,无限制,无,灾害风险与应急管理案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,自然科学与工程技术类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,180,157,175,163,175,158,0.9022
GXK2026385,现代设计美学案例分析,现代设计美学案例分析,唐雪明,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,主校区,周二第5-6节,教学楼B305,70,62,0.8857,正常偏热,有一定竞争，建议提前加入备选,无限制,无限制,无,现代设计美学案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,人文与社会科学类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,70,59,80,72,65,57,0.8733
GXK2026386,地图阅读与空间思维案例分析,地图阅读与空间思维案例分析,梁卓航,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,东校区,周三第9-10节,综合楼C101,170,143,0.8412,正常偏热,有一定竞争，建议提前加入备选,无限制,无限制,无,地图阅读与空间思维案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,自然科学与工程技术类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,180,144,165,142,175,145,0.8297
GXK2026387,博物馆与文化遗产案例分析,博物馆与文化遗产案例分析,朱涵然,1.5,公共选修课,人文与社会科学类,人文艺术,主校区,周四第7-8节,人文楼204,120,77,0.6417,正常,选上概率相对稳定,无限制,无限制,无,博物馆与文化遗产案例分析以艺术、人文或文化赏析为核心，帮助学生拓展审美视野和文化理解能力。,课堂参与30%;赏析报告40%;期末作品或论文30%;无闭卷考试,低,中,中高,偶尔,否,否,适合对人文艺术感兴趣、希望通过公共选修课拓展知识面的学生。,人文;艺术;赏析;论文;无闭卷考试;人文与社会科学类;公共选修课,人文与社会科学类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,115,69,120,79,115,73,0.631
GXK2026388,旅游地理与区域文化案例分析,旅游地理与区域文化案例分析,董泽洋,1.5,公共选修课,人文与社会科学类,人文艺术,西校区,周五第3-4节,理科楼308,40,11,0.275,冷门,选上概率较高，可作为保底课程,无限制,无限制,无,旅游地理与区域文化案例分析以艺术、人文或文化赏析为核心，帮助学生拓展审美视野和文化理解能力。,课堂参与30%;赏析报告40%;期末作品或论文30%;无闭卷考试,低,中,中高,偶尔,否,否,适合对人文艺术感兴趣、希望通过公共选修课拓展知识面的学生。,人文;艺术;赏析;论文;无闭卷考试;人文与社会科学类;公共选修课,自然科学与工程技术类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,30,8,45,13,35,9,0.2709
GXK2026389,书法基础与审美案例分析,书法基础与审美案例分析,林青航,1.5,公共选修课,人文与社会科学类,人文艺术,东校区,周六第1-2节,艺术楼102,50,36,0.72,正常,选上概率相对稳定,无限制,无限制,无,书法基础与审美案例分析以艺术、人文或文化赏析为核心，帮助学生拓展审美视野和文化理解能力。,课堂参与30%;赏析报告40%;期末作品或论文30%;无闭卷考试,低,中,中高,偶尔,否,否,适合对人文艺术感兴趣、希望通过公共选修课拓展知识面的学生。,人文;艺术;赏析;论文;无闭卷考试;人文与社会科学类;公共选修课,人文与社会科学类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,45,31,60,44,60,43,0.713
GXK2026390,建筑结构与城市安全案例分析,建筑结构与城市安全案例分析,萧博怡,1.5,公共选修课,自然科学与工程技术类,人文艺术,主校区,周一第9-10节,教学楼A203,30,20,0.6667,正常,选上概率相对稳定,无限制,无限制,无,建筑结构与城市安全案例分析以艺术、人文或文化赏析为核心，帮助学生拓展审美视野和文化理解能力。,课堂参与30%;赏析报告40%;期末作品或论文30%;无闭卷考试,低,中,中高,偶尔,否,否,适合对人文艺术感兴趣、希望通过公共选修课拓展知识面的学生。,人文;艺术;赏析;论文;无闭卷考试;自然科学与工程技术类;公共选修课,自然科学与工程技术类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,40,25,30,21,35,23,0.6607
GXK2026391,合唱艺术实践案例分析,合唱艺术实践案例分析,于静佳,1.5,公共选修课,人文与社会科学类,人文与社会科学类,主校区,周二第5-6节,教学楼B305,30,19,0.6333,正常,选上概率相对稳定,无限制,无限制,无,合唱艺术实践案例分析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,人文与社会科学类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,30,18,20,13,20,12,0.6167
GXK2026392,园林植物与景观设计案例分析,园林植物与景观设计案例分析,梁芳卓,1.5,公共选修课,自然科学与工程技术类,人文艺术,东校区,周三第9-10节,综合楼C101,200,197,0.985,热门,建议第一轮优先选择,无限制,无限制,无,园林植物与景观设计案例分析以艺术、人文或文化赏析为核心，帮助学生拓展审美视野和文化理解能力。,课堂参与30%;赏析报告40%;期末作品或论文30%;无闭卷考试,低,中,中高,偶尔,否,否,适合对人文艺术感兴趣、希望通过公共选修课拓展知识面的学生。,人文;艺术;赏析;论文;无闭卷考试;自然科学与工程技术类;公共选修课,自然科学与工程技术类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,205,194,195,196,190,185,0.975
